s_province,s_city_name,s_sta_name,d_city_name,d_sta_name,drv_date,drv_time,full_price,half_price,left_tickets,crawl_source,extra_info
"江苏省","宿迁市","宿迁市","上海","上海","20161207","0830",172.0,86.0,"44","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0830"", ""cnum"" : ""44"", ""cid"" : ""20275678;"", ""cjg"" : ""172"", ""bcbm"" : ""QQ0204"", ""cmdid"" : ""233556789')"", ""cmd"" : ""上海"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","上海","上海","20161207","1000",172.0,86.0,"52","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1000"", ""cnum"" : ""52"", ""cid"" : ""20275678;"", ""cjg"" : ""172"", ""bcbm"" : ""QQ0205"", ""cmdid"" : ""233556789')"", ""cmd"" : ""上海"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","上海","上海","20161207","1210",172.0,86.0,"49","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1210"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""172"", ""bcbm"" : ""QQ0207"", ""cmdid"" : ""233556789')"", ""cmd"" : ""上海"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","上海","上海","20161207","1500",172.0,86.0,"45","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1500"", ""cnum"" : ""45"", ""cid"" : ""20275678;"", ""cjg"" : ""172"", ""bcbm"" : ""QQ0208"", ""cmdid"" : ""233556789')"", ""cmd"" : ""上海"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","上海","上海","20161207","1810",172.0,86.0,"50","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1810"", ""cnum"" : ""50"", ""cid"" : ""20275678;"", ""cjg"" : ""172"", ""bcbm"" : ""QQ0209"", ""cmdid"" : ""233556789')"", ""cmd"" : ""上海"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","盛泽","盛泽","20161206","0940",150.0,75.0,"43","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0940"", ""cnum"" : ""43"", ""cid"" : ""20275678;"", ""cjg"" : ""150"", ""bcbm"" : ""QQ0143"", ""cmdid"" : ""2031"", ""cmd"" : ""盛泽"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","盛泽","盛泽","20161207","0940",150.0,75.0,"45","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0940"", ""cnum"" : ""45"", ""cid"" : ""20275678;"", ""cjg"" : ""150"", ""bcbm"" : ""QQ0143"", ""cmdid"" : ""2031"", ""cmd"" : ""盛泽"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","石家庄","石家庄","20161206","1500",190.0,95.0,"50","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1500"", ""cnum"" : ""50"", ""cid"" : ""20275678;"", ""cjg"" : ""190"", ""bcbm"" : ""QQ0151"", ""cmdid"" : ""013556789')"", ""cmd"" : ""石家庄"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","石家庄","石家庄","20161207","1500",190.0,95.0,"50","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1500"", ""cnum"" : ""50"", ""cid"" : ""20275678;"", ""cjg"" : ""190"", ""bcbm"" : ""QQ0151"", ""cmdid"" : ""013556789')"", ""cmd"" : ""石家庄"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","沭阳","沭阳","20161206","0600",17.0,8.5,"50","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0600"", ""cnum"" : ""50"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0233"", ""cmdid"" : ""202774789')"", ""cmd"" : ""沭阳"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","沭阳","沭阳","20161207","0600",17.0,8.5,"50","ccw","{ ""crq"" : ""20161207"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0600"", ""cnum"" : ""50"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0233"", ""cmdid"" : ""202774789')"", ""cmd"" : ""沭阳"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1220",17.0,8.5,"34","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1220"", ""cnum"" : ""34"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0350"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1240",20.0,10.0,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1240"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0368"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","双沟泗洪","双沟泗洪","20161205","1250",22.0,11.0,"32","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1250"", ""cnum"" : ""32"", ""cid"" : ""20275678;"", ""cjg"" : ""22"", ""bcbm"" : ""QQ0133"", ""cmdid"" : ""202772688')"", ""cmd"" : ""双沟泗洪"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1300",17.0,8.5,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1300"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0351"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1320",20.0,10.0,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1320"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0369"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1340",17.0,8.5,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1340"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0352"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1400",20.0,10.0,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1400"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0370"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1420",17.0,8.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1420"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0344"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1440",20.0,10.0,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1440"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0362"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1500",17.0,8.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1500"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0345"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1520",20.0,10.0,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1520"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0363"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1540",17.0,8.5,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1540"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0346"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1600",20.0,10.0,"49","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1600"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0364"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","双沟泗洪","双沟泗洪","20161205","1600",22.0,11.0,"37","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1600"", ""cnum"" : ""37"", ""cid"" : ""20275678;"", ""cjg"" : ""22"", ""bcbm"" : ""QQ0135"", ""cmdid"" : ""202772688')"", ""cmd"" : ""双沟泗洪"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1620",17.0,8.5,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1620"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0353"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1640",20.0,10.0,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1640"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0371"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1700",17.0,8.5,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1700"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0354"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1730",20.0,10.0,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1730"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0372"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1800",20.0,10.0,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1800"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0373"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161205","1820",17.0,8.5,"36","ccw","{ ""crq"" : ""20161205"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1820"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0355"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0620",17.0,8.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0620"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0338"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0640",20.0,10.0,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0640"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0356"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","双沟泗洪","双沟泗洪","20161206","0640",22.0,11.0,"34","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0640"", ""cnum"" : ""34"", ""cid"" : ""20275678;"", ""cjg"" : ""22"", ""bcbm"" : ""QQ0132"", ""cmdid"" : ""202772688')"", ""cmd"" : ""双沟泗洪"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0700",17.0,8.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0700"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0339"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0720",20.0,10.0,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0720"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0357"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0740",17.0,8.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0740"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0340"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0800",20.0,10.0,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0800"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0358"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0820",17.0,8.5,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0820"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0347"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0840",20.0,10.0,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0840"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0365"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0900",17.0,8.5,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0900"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0348"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0920",20.0,10.0,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0920"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0366"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","0940",17.0,8.5,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0940"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0349"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","双沟泗洪","双沟泗洪","20161206","0940",22.0,11.0,"37","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""0940"", ""cnum"" : ""37"", ""cid"" : ""20275678;"", ""cjg"" : ""22"", ""bcbm"" : ""QQ0134"", ""cmdid"" : ""202772688')"", ""cmd"" : ""双沟泗洪"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1000",20.0,10.0,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1000"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0367"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1020",17.0,8.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1020"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0341"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1040",20.0,10.0,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1040"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0359"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1100",17.0,8.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1100"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0342"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1120",20.0,10.0,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1120"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0360"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1140",17.0,8.5,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1140"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0343"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1200",20.0,10.0,"49","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1200"", ""cnum"" : ""49"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0361"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1220",17.0,8.5,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1220"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0350"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1240",20.0,10.0,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1240"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0368"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","双沟泗洪","双沟泗洪","20161206","1250",22.0,11.0,"35","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1250"", ""cnum"" : ""35"", ""cid"" : ""20275678;"", ""cjg"" : ""22"", ""bcbm"" : ""QQ0133"", ""cmdid"" : ""202772688')"", ""cmd"" : ""双沟泗洪"", ""clx"" : ""中型中级"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1300",17.0,8.5,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1300"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0351"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1320",20.0,10.0,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1320"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0369"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1340",17.0,8.5,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1340"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""17"", ""bcbm"" : ""QQ0352"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
"江苏省","宿迁市","宿迁市","泗洪","泗洪","20161206","1400",20.0,10.0,"36","ccw","{ ""crq"" : ""20161206"", ""carNum"" : ""1"", ""ccid"" : ""20275678;"", ""csj"" : ""1400"", ""cnum"" : ""36"", ""cid"" : ""20275678;"", ""cjg"" : ""20"", ""bcbm"" : ""QQ0370"", ""cmdid"" : ""202772789')"", ""cmd"" : ""泗洪"", ""clx"" : ""大型高一"", ""cna"" : ""宿迁汽车站"" }"
